Trip Start Timestamp,PCA_01,PCA_01,PCA_02,PCA_02,PCA_03,PCA_03,PCA_04,PCA_04,PCA_06,PCA_06,PCA_07,PCA_07,PCA_08,PCA_08,PCA_16,PCA_16,PCA_22,PCA_22,PCA_24,PCA_24,PCA_28,PCA_28,PCA_32,PCA_32,PCA_33,PCA_33,PCA_35,PCA_35,PCA_38,PCA_38,PCA_41,PCA_41,PCA_43,PCA_43,PCA_56,PCA_56,PCA_76,PCA_76,PCA_77,PCA_77
,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
